6.1257095,2.8062732,-3.1209679,-3.1175146,-18.764336,-13.882962,4.753644,1.638696,-7.0454874,-3.6066031,-4.569425,-4.4655848,-19.11169,-10.739521,-13.571167,-10.897232,-10.472414,-17.524218,-8.440498,5.5603046
-2.4599252,-10.354664,-20.625694,-8.90615,2.7453015,-4.759364,-1.2868135,4.243548,-6.5990076,-12.268379,-12.344964,-12.161579,-26.128887,-24.028393,2.7884345,-3.6128883,-1.2158656,-5.184117,-12.643916,-18.82993
7.310079,-4.514017,6.2063985,-0.127517,7.020227,-8.488233,-13.310388,-1.2734572,-7.9634476,-18.963179,-13.104271,-10.309835,-19.348318,-1.0606847,-13.66804,-1.657888,-13.278886,-13.58451,-12.157833,-8.12325
-5.516102,-9.7615795,-6.6687317,7.6441174,4.320701,-1.6635042,-3.3660905,-8.7154455,10.582964,-7.465107,-15.395641,-10.120219,-11.094191,-12.466913,-4.931078,5.160457,-18.133963,-13.256271,-2.6731405,-16.727892
-2.990555,-4.5115495,-0.692665,-18.229826,-22.92482,-30.19808,-30.44398,-22.49573,-5.6016445,-0.8180327,7.272193,1.3667835,-7.272627,-7.710802,-6.3260245,2.1918206,0.8459353,-2.6885192,-9.699874,-1.9621165
-4.460077,2.283159,-1.1585081,-4.871224,-8.44253,12.855527,-4.3562493,-7.6916723,-6.352941,-5.0742755,-2.579708,-0.44514516,-4.369438,-22.550266,-10.519889,-12.639723,-17.513361,-9.835677,4.698177,-0.3202586
-0.35571173,-9.188069,-6.0434356,-10.816814,-16.82238,-1.2277391,-11.075992,-5.5420985,6.036336,-8.406371,-10.244469,-9.60686,-15.645492,1.775124,-10.028028,-21.732977,-14.416893,7.5159426,-10.329105,-1.7057619
1.0429176,-1.073835,-4.874136,-12.236266,1.0977334,-20.647036,-7.998326,0.21922547,1.0817971,-10.982976,-17.230883,-2.7669916,-7.8234463,-14.616146,-8.555924,-16.572905,11.278145,-2.0081859,3.3064442,-1.9454395
-4.795368,-14.875042,-14.783932,8.461234,1.4443094,-13.127544,-3.1042054,-5.7098026,-18.561502,-4.4425817,-8.80119,-4.2525997,-1.9047304,-12.371629,-15.052247,-16.185957,-17.444733,-0.89173347,-13.909925,-4.864816
-2.704429,0.39793503,-3.6640632,-11.62245,-14.097383,10.502922,-14.291068,-7.051209,3.4658363,12.238095,-3.2506151,-8.898397,-6.8921475,10.86662,-10.847381,-1.1767994,-0.7626403,-7.5882297,-26.858109,5.3836417
-5.5301085,3.1084452,0.109037906,-1.2883584,3.082303,1.5981678,-6.8881497,-13.715131,-4.1370263,-6.4989634,8.212852,-14.287743,-23.130291,6.0958834,0.23938808,-3.0322552,-6.8127337,-8.067316,-14.932483,-16.944777
-6.8666453,-3.8298123,-1.3072728,-10.431896,-17.663792,3.1178412,-22.181175,-11.769211,-16.024628,-11.645656,-15.4651985,8.299802,2.6094882,5.3223825,2.3283815,1.7952648,0.04401236,-2.3615253,3.4970047,-12.71238
2.1050038,-5.0089974,-11.096586,-12.430107,-30.896755,-16.679647,-19.3107,-8.777351,-13.546553,-8.97101,-27.315708,-16.930513,-22.028782,-7.227605,-17.65495,7.268808,-2.962296,-3.305771,-9.200266,1.3324133
-4.6404915,-5.0346785,13.554299,0.25326246,-7.723624,-2.9431534,-7.595483,-1.6659257,-8.479769,-3.031858,-11.673187,-14.658077,-5.1562247,-16.17086,6.5633907,-12.600309,-5.2652626,-8.002524,-12.759696,-13.439359
-6.1240077,-1.9864713,-3.404987,-7.946667,-8.376319,-11.9361315,-1.6263106,-3.9350595,-5.921992,-4.1987534,-6.2279763,-18.109344,-19.784073,3.1659606,-6.297843,-6.8135867,-1.9960705,4.674963,0.7194027,4.2477326
-3.5523207,-11.035683,2.413458,-1.7970669,-11.162876,-17.12494,13.6456175,0.3759309,-8.3950615,2.1773055,-1.6557822,-11.108581,-5.1910596,-23.492811,-10.430404,7.0651145,-11.674855,-9.4216175,-3.9451253,-3.6322777
-0.1757337,-11.008918,-13.951761,5.836525,-3.5648515,-6.336369,-16.074663,-4.7030563,-18.588856,-10.041919,-11.014137,7.470611,-12.481282,-11.854166,-12.644802,-18.544249,9.890436,-9.62602,1.5457495,0.9889915
-1.748335,0.45497373,-1.9681443,-9.102852,-1.3357335,4.0986085,-7.1561317,1.763524,-8.317877,-5.267408,-10.16666,-0.8989794,-26.181154,-14.164264,-1.9521964,-1.1319304,-16.372515,-14.428103,7.36828,3.5302358
-5.5821805,5.9118176,-2.7817986,0.4531574,-9.569341,-11.248756,-10.329611,-2.186079,-14.903411,-7.83762,2.4935546,-13.49522,-30.466564,-11.189318,-12.893178,-18.509054,-14.219965,3.2256007,-17.50633,0.48364437
-3.2754035,-2.416078,-1.3950874,-0.286089,-0.9492371,-2.5425618,8.153301,1.531346,-7.6951466,-4.8140807,-5.383866,-12.092552,-6.3713164,-7.7399683,-6.5065837,-2.9898508,5.7175937,-3.2808843,-2.7382052,-4.9733615
-2.8744252,-6.4448643,4.227134,2.4574313,4.0810285,-0.83181286,-18.916777,-14.0374975,-15.058884,-11.7431755,-9.113571,-10.846755,-17.813164,-32.29914,-8.578891,-14.832251,-11.542845,-18.243893,-3.5987713,4.8393507
-0.085745655,-0.45873973,-10.767229,-9.828385,0.076206245,-12.706358,13.920235,-3.5752888,1.5693313,-0.56030536,-4.6487217,18.564468,1.2995846,-5.3928523,0.8145608,-9.96389,-9.257174,-1.0171294,-11.005876,-2.6861928
-1.4936635,-3.4659383,-6.031291,-8.668463,-13.540003,-8.689559,-9.316422,-13.461817,-10.491788,-11.883069,8.332325,-4.4514813,-4.047751,-11.853381,10.99716,-5.254927,-4.620795,0.5778333,0.63729876,-0.95967203
8.206393,-5.2156873,3.8226888,2.4917173,-3.5962503,-8.621268,-6.0280795,-11.347047,-8.085126,-3.000517,5.6052084,-8.378212,-0.9957936,-10.432587,-9.764651,-13.532811,-6.174562,-6.9993386,-15.113918,-12.187586
5.812106,-6.291562,0.2943698,-0.6200529,-1.5139652,-0.46961853,-10.356919,-6.257199,-7.8243384,-4.52588,-15.664524,11.121002,-11.067161,-5.241543,-3.0428724,-0.0438325,3.3596692,-8.951332,-12.998151,-2.700573
